ID,address,city,ABBRV,state,lon,lat,name,postalCode(3)
6084,931 N Riverside Dr,Espanola,NM,New Mexico,-106.06426,36.00475,Domino's Pizza,87532
6100,1207 N Riverside Dr,Espanola,NM,New Mexico,-106.06486,36.00889,Sonic Drive-In,87532
6067,751 Trinity Dr Ste 206,Los Alamos,NM,New Mexico,-106.29433,35.87872,Domino's Pizza,87544
6025,1034 Paseo Del Pueblo Sur,Taos,NM,New Mexico,-105.58719,36.38368,Pizza Hut,87571
6027,710 Paseo del Pueblo Sur Ste E,Taos,NM,New Mexico,-105.58247,36.3931,Domino's Pizza,87571
6064,1357 Paseo Del Pueblo Sur,Taos,NM,New Mexico,-105.59349,36.3735,Sonic Drive-In,87571
5999,1501 7th St,Las Vegas,NM,New Mexico,-105.22363,35.60569,McDonald's,87701
6055,1335 Grand Ave,Las Vegas,NM,New Mexico,-105.21133,35.6061,Burger King,87701
6060,1711 7th St,Las Vegas,NM,New Mexico,-105.22369,35.60931,Arby's,87701
6061,611 Mills Ave,Las Vegas,NM,New Mexico,-105.22239,35.60497,Domino's Pizza,87701
6062,1415 7th St,Las Vegas,NM,New Mexico,-105.22263,35.60421,Taco Bell,87701
6081,2302 7th St,Las Vegas,NM,New Mexico,-105.22452,35.61669,Blake's Lotaburger,87701
6093,1411 7th St,Las Vegas,NM,New Mexico,-105.22263,35.60421,Sonic Drive-In,87701
6028,129 Clayton Rd,Raton,NM,New Mexico,-104.43919,36.88486,Domino's Pizza,87740
6038,1020 N California St,Socorro,NM,New Mexico,-106.89295,34.06919,Burger King,87801
6039,1102 N California St,Socorro,NM,New Mexico,-106.89317,34.07221,McDonald's,87801
6040,917 N California St,Socorro,NM,New Mexico,-106.8929,34.06673,Domino's Pizza,87801
6041,1010 S Hwy 85,Socorro,NM,New Mexico,-106.89187,34.045867,Arby's,87801
6076,1103 N California St,Socorro,NM,New Mexico,-106.89355,34.0715,Sonic Drive-In,87801
6001,2000 N Date St,Truth Or Consequences,NM,New Mexico,-107.24684,33.15244,Sonic Drive-In,87901
6042,2109 N Date St,Truth Or Consequences,NM,New Mexico,-107.2482,33.15464,McDonald's,87901
6127,1620 El Paseo Rd,Las Cruces,NM,New Mexico,-106.76812,32.29375,McDonald's,88001
6134,2330 E Lohman Ave,Las Cruces,NM,New Mexico,-106.75049,32.31283,McDonald's,88001
6142,1009 El Paseo Rd,Las Cruces,NM,New Mexico,-106.773817,32.300124,Burger King,88001
6143,2925 N Main St,Las Cruces,NM,New Mexico,-106.77644,32.34075,SONIC Drive In,88001
6140,3471 Foothills Rd,Las Cruces,NM,New Mexico,-106.74099,32.31363,SONIC Drive In,88011
6015,300 E Cedar St,Deming,NM,New Mexico,-107.75632,32.27013,Pizza Hut,88030
6016,780 S Gold Ave,Deming,NM,New Mexico,-107.75771,32.26195,Domino's Pizza,88030
6017,1017 W Pine St,Deming,NM,New Mexico,-107.7702,32.2675,Burger Time,88030
6035,2289 E Superior St,Silver City,NM,New Mexico,-108.2403,32.7853,Wendy's,88061
6036,1315 North Hudson St,Silver City,NM,New Mexico,-108.2739,32.7786,Blake's LotaBurger,88061
6037,1940 Us Hwy 180 E80 East,Silver City,NM,New Mexico,-108.252269,32.786569,Arby's,88061
6086,2501 Highway 180 E,Silver City,NM,New Mexico,-108.23508,32.78619,SUBWAY,88061
6091,1105 Highway 180 E,Silver City,NM,New Mexico,-108.286773,32.781484,McDonald's,88061
6098,201 E 14th St,Silver City,NM,New Mexico,-108.2742,32.77975,Sonic Drive-In,88061
6104,2333 Sheriffs Posse Rd,Silver City,NM,New Mexico,-108.25205,32.78784,Sonic Drive-In,88061
6117,701 W 14th St,Clovis,NM,New Mexico,-103.2071221,34.41160539,Mcdonald's,88101
6008,2810 N Main St,Roswell,NM,New Mexico,-104.52352,33.42894,Jimmy John's,88201
6049,2423 N Main St,Roswell,NM,New Mexico,-104.52263,33.42296,Domino's Pizza,88201
6050,2110 N Main St,Roswell,NM,New Mexico,-104.523131,33.417878,Whataburger,88201
6051,1101 N Main St,Roswell,NM,New Mexico,-104.5225,33.405,Wendy's,88201
6056,200 N Main St,Roswell,NM,New Mexico,-104.52325,33.39443,Subway,88201
6072,1300 W 2nd St,Roswell,NM,New Mexico,-104.54048,33.39412,SONIC Drive In,88201
6095,3007 N Main St,Roswell,NM,New Mexico,-104.52232,33.43306,Taco Bell,88201
6099,720 N Main St,Roswell,NM,New Mexico,-104.52325,33.40064,McDonald's,88201
6102,808 N Main St,Roswell,NM,New Mexico,-104.52325,33.40174,Sonic Drive-In,88201
6129,1124 S Union Ave,Roswell,NM,New Mexico,-104.535873,33.38014,Domino's Pizza,88203
6119,1515 W Main St,Artesia,NM,New Mexico,-104.41643,32.84208,Sonic Drive-In,88210
6000,327 S Canal St,Carlsbad,NM,New Mexico,-104.2292,32.41713,McDonalds,88220
6058,324 S Canal St,Carlsbad,NM,New Mexico,-104.228982,32.417691,Wendy's,88220
6059,1305 W Pierce,Carlsbad,NM,New Mexico,-104.244109,32.435419,Arby's,88220
6079,2309 W Pierce St,Carlsbad,NM,New Mexico,-104.2545,32.43885,Sonic Drive-In,88220
6080,1220 W Pierce St,Carlsbad,NM,New Mexico,-104.24263,32.43591,Taco Bell,88220
6083,827 S Canal St,Carlsbad,NM,New Mexico,-104.22903,32.41167,Sonic Drive-In,88220
6105,2311 W Pierce St,Carlsbad,NM,New Mexico,-104.25502,32.43912,McDonalds,88220
6110,808 E Marland St,Hobbs,NM,New Mexico,-103.12582,32.69662,Subway,88240
6120,702 N Dal Paso St,Hobbs,NM,New Mexico,-103.1274,32.7074,Church's Chicken,88240
6132,1917 N Turner St,Hobbs,NM,New Mexico,-103.142458,32.720593,Grandy's,88240
6094,102 W Avenue D,Lovington,NM,New Mexico,-103.35012,32.94424,Sonic Drive-In,88260
6053,421 S White Sands Blvd,Alamogordo,NM,New Mexico,-105.95962,32.88622,Arby's,88310
6089,3323 N White Sands Blvd,Alamogordo,NM,New Mexico,-105.96512,32.93313,Taco Bell,88310
6052,223 W 4th Street,Holloman Air Force Base,NM,New Mexico,-106.0808,32.8399,McDonalds,88330
6026,654 Sudderth Dr,Ruidoso,NM,New Mexico,-105.65231,33.3243,Taco Bell,88345
6033,1717 Sudderth Dr,Ruidoso,NM,New Mexico,-105.66307,33.32832,Domino's Pizza,88345
6034,140 Sudderth Ave,Ruidoso,NM,New Mexico,-105.6292,33.3238,McDonalds,88345
6101,102 Horton Cir,Ruidoso,NM,New Mexico,-105.63017,33.32339,Sonic Drive-In,88345
6003,1900 Mountain Rd,Tucumcari,NM,New Mexico,-103.70116,35.158752,Arby's,88401
6022,2423 South First Street,Tucumcari,NM,New Mexico,-103.72436,35.15669,Sonic Drive-In,88401
6043,2608 S 1st St,Tucumcari,NM,New Mexico,-103.72482,35.15413,McDonald's,88401
6018,1211 S 1st St,Clayton,NM,New Mexico,-103.177512,36.44031,Dairy Queen,88415
6230,2217 N Green Valley Pkwy,Henderson,NV,Nevada,-115.08313,36.05344,McDonald's,89014
6276,4450 E Sunset Rd,Henderson,NV,Nevada,-115.07615,36.07122,Wendy's,89014
6203,89 E Lake Mead Pkwy,Henderson,NV,Nevada,-114.9834094,36.03841211,Hot Dog Heaven,89015
6210,758 S Boulder Hwy,Henderson,NV,Nevada,-114.96988,36.02975,Carl's Jr.,89015
6227,240 E Lake Mead Pkwy,Henderson,NV,Nevada,-114.978693,36.041057,A&W All American Food,89015
6257,642 E. Horizon Dr.,Henderson,NV,Nevada,-114.96449,36.0126,Pizza Hut,89015
6229,920 W Mesquite Blvd,Mesquite,NV,Nevada,-114.0992,36.80333,McDonald's,89027
6244,3831 E Craig Rd,North Las Vegas,NV,Nevada,-115.0913,36.2403,Burger King,89030
6271,2720 Las Vegas Blvd N,North Las Vegas,NV,Nevada,-115.10714,36.20948,Checkers,89030
6279,3821 E Craig Rd,North Las Vegas,NV,Nevada,-115.095928,36.2399,Jack in the Box,89030
6256,6355 N. Commerce St.,North Las Vegas,NV,Nevada,-115.144085,36.275661,Pizza Hut,89031
6243,W. Craig Rd,North Las Vegas,NV,Nevada,-115.1677745,36.23907512,Del Taco,89032
6150,250 S Highway 160 Ste B6,Pahrump,NV,Nevada,-115.99475,36.21634,Domino's Pizza,89048
6155,500 S Highway 160,Pahrump,NV,Nevada,-115.9911,36.2126,Carl's Jr.,89048
6160,710 S Highway 160,Pahrump,NV,Nevada,-115.98532,36.20925,McDonald's,89048
6161,350 S Highway 160,Pahrump,NV,Nevada,-115.99284,36.2146,SONIC Drive In,89048
6172,571 S Highway 160,Pahrump,NV,Nevada,-115.987985,36.21146,Taco Bell,89048
6182,1540 E Highway 372,Pahrump,NV,Nevada,-115.9907,36.2067,KFC,89048
6204,715 S Green Valley Pkwy,Henderson,NV,Nevada,-115.08361,36.001984,Carl's Jr.,89052
6223,10505 S Eastern Ave,Henderson,NV,Nevada,-115.106448,36.000513,Jack in the Box,89052
6264,10271 S Eastern Ave,Henderson,NV,Nevada,-115.1099215,36.00283566,Five Guys,89052
6158,2450 Windmill Ln Ste 200,Henderson,NV,Nevada,-115.117035,36.042645,Jimmy John's,89074
6162,500 N Green Valley Pkwy,Henderson,NV,Nevada,-115.084724,36.026806,Wendy's,89074
6184,175 N Stephanie St Ste 100,Henderson,NV,Nevada,-115.047661,36.040376,Qdoba Mexican Grill,89074
6166,4604 W Sahara Ave Ste 1,Las Vegas,NV,Nevada,-115.2048,36.1449,Domino's Pizza,89102
6233,4401 W Sahara Ave,Las Vegas,NV,Nevada,-115.2002315,36.14403152,McDonald's,89102
6187,6775 W Flamingo Rd,Las Vegas,NV,Nevada,-115.2405,36.114117,Fatburger,89103
6199,3625 S Rainbow Blvd,Las Vegas,NV,Nevada,-115.24317,36.12267,McDonald's,89103
6202,4551 W Flamingo Rd,Las Vegas,NV,Nevada,-115.20339,36.11543,Subway,89103
6215,4005 S Decatur Blvd,Las Vegas,NV,Nevada,-115.208466,36.11752,El Pollo Loco,89103
6235,6010 W Tropicana Ave,Las Vegas,NV,Nevada,-115.22305,36.10011,Taco Bell,89103
6258,4885 W Tropicana Ave,Las Vegas,NV,Nevada,-115.207135,36.100356,Carl's Jr.,89103
6213,1300 S Lamb Blvd,Las Vegas,NV,Nevada,-115.079768,36.15748,Panda Express,89104
6262,1591 S Main St,Las Vegas,NV,Nevada,-115.15404,36.15241,Jack in the Box,89104
6270,4774 Alta Dr,Las Vegas,NV,Nevada,-115.20552,36.16686,McDonalds,89107
6191,2020 N Rainbow Blvd,Las Vegas,NV,Nevada,-115.24086,36.1964,McDonald's,89108
6197,2085 N Jones Blvd Unit 6,Las Vegas,NV,Nevada,-115.22374,36.19737,Domino's Pizza,89108
6175,2520 S Maryland Pkwy Ste A,Las Vegas,NV,Nevada,-115.13648,36.1439,Domino's Pizza,89109
6219,2797 S Maryland Pkwy,Las Vegas,NV,Nevada,-115.13753,36.138623,Pizza Hut,89109
6222,3785 Las Vegas Blvd S,Las Vegas,NV,Nevada,-115.172585,36.103476,Del Taco,89109
6253,1180 E Desert Inn Rd,Las Vegas,NV,Nevada,-115.1373003,36.13011967,Carl's Jr. / Green Burrito,89109
6274,3850 Las Vegas Blvd S,Las Vegas,NV,Nevada,-115.17556,36.098907,Dairy Queen,89109
6234,7017 S Durango Dr,Las Vegas,NV,Nevada,-115.279884,36.06027,KFC,89113
6186,8780 W Charleston Blvd,Las Vegas,NV,Nevada,-115.28722,36.15912,Baja Fresh,89117
6209,9921 W Charleston Blvd,Las Vegas,NV,Nevada,-115.313484,36.15761,Firehouse Subs,89117
6218,9440 W Sahara Ave,Las Vegas,NV,Nevada,-115.30074,36.1445,Tropical Smoothie Cafe,89117
6245,7135 S Rainbow Blvd,Las Vegas,NV,Nevada,-115.243355,36.058716,Raising Cane's,89118
6247,5847 S Decatur Blvd,Las Vegas,NV,Nevada,-115.208512,36.083996,Farmer Boys,89118
6192,3950 Las Vegas Blvd. South,Las Vegas,NV,Nevada,-115.17516,36.091866,Johnny Rockets,89119
6228,3900 Las Vegas Blvd S,Las Vegas,NV,Nevada,-115.1731,36.09702,Nathan's Famous,89119
6240,7291 S. Eastern Ave.,Las Vegas,NV,Nevada,-115.12038,36.05746,Capriotti's Sandwich Shop,89119
6242,3900 Las Vegas Blvd S,Las Vegas,NV,Nevada,-115.17612,36.095783,McDonald's,89119
6249,1197 E Tropicana Ave,Las Vegas,NV,Nevada,-115.137315,36.100601,Del Taco,89119
6252,4065 S Maryland Pkwy,Las Vegas,NV,Nevada,-115.13811,36.11562,Five Guys,89119
6255,3900 Las Vegas Blvd S,Las Vegas,NV,Nevada,-115.1759267,36.09558028,Luxor Food Court,89119
6275,5795 S Eastern Ave,Las Vegas,NV,Nevada,-115.11879,36.08446,Carl's Jr.,89119
6277,1040 E Flamingo Rd,Las Vegas,NV,Nevada,-115.14152,36.11469,SUBWAY,89119
6278,6150 Las Vegas Blvd S,Las Vegas,NV,Nevada,-115.17276,36.07448,Jack in the Box,89119
6147,6375 S Pecos Rd,Las Vegas,NV,Nevada,-115.10158,36.07401,Dominos Pizza,89120
6220,6495 S Pecos Rd,Las Vegas,NV,Nevada,-115.10136,36.072008,Subway,89120
6272,3050 E Desert Inn Rd,Las Vegas,NV,Nevada,-115.108247,36.130398,Pizza Hut,89121
6238,9385 S Eastern Ave,Las Vegas,NV,Nevada,-115.1191,36.018726,Wendy's,89123
6188,7501 W Washington Ave,Las Vegas,NV,Nevada,-115.258,36.18013,Little Caesars Pizza,89128
6216,1940 Rock Springs Dr,Las Vegas,NV,Nevada,-115.246595,36.194841,Arby's,89128
6217,2233 N Rampart Blvd,Las Vegas,NV,Nevada,-115.282173,36.201835,Pizza Hut,89128
6221,2071 Rock Springs Dr,Las Vegas,NV,Nevada,-115.247458,36.197327,Wienerschnitzel,89128
6250,7150 W Lake Mead Blvd,Las Vegas,NV,Nevada,-115.24796,36.1964,Wendy's,89128
6265,7501 W Lake Mead Blvd,Las Vegas,NV,Nevada,-115.25733,36.19602,Dairy Queen,89128
6273,7530 W Washington Ave,Las Vegas,NV,Nevada,-115.256432,36.181761,McDonald's,89128
6266,3250 N Durango Dr,Las Vegas,NV,Nevada,-115.27867,36.220029,Jack in the Box,89129
6239,2450 N Rancho Dr,Las Vegas,NV,Nevada,-115.2242,36.2306,Del Taco,89130
6154,8050 Dean Martin Drive,Las Vegas,NV,Nevada,-115.1872,36.0434,Taco Time,89139
6254,11350 Southern Highlands Pkwy,Las Vegas,NV,Nevada,-115.1902164,35.98352204,Capriotti's Sandwich Shop,89141
6208,909 S Rainbow Blvd,Las Vegas,NV,Nevada,-115.24393,36.16125,Dairy Queen,89145
6232,105 S Rainbow Blvd,Las Vegas,NV,Nevada,-115.24447,36.17325,Burger King,89145
6268,1001 Joseph Kerwin Dr,Las Vegas,NV,Nevada,-115.26009,36.16006,Pizza Hut,89145
6189,2555 S Jones Blvd,Las Vegas,NV,Nevada,-115.22561,36.14308,Little Caesars Pizza,89146
6211,6360 W Charleston Blvd,Las Vegas,NV,Nevada,-115.2253,36.1428,McDonald's,89146
6224,6455 W Sahara Ave,Las Vegas,NV,Nevada,-115.23302,36.14355,SONIC Drive In,89146
6226,4833 W Charleston Blvd,Las Vegas,NV,Nevada,-115.20748,36.15906,Farmer Boys,89146
6263,5915 W Sahara Ave,Las Vegas,NV,Nevada,-115.22286,36.143939,Del Taco,89146
6190,4075 S Buffalo Dr,Las Vegas,NV,Nevada,-115.26167,36.11505,McDonald's,89147
6236,9360 W Flamingo Rd,Las Vegas,NV,Nevada,-115.29577,36.11493,Subway,89147
6206,7120 N Durango Dr,Las Vegas,NV,Nevada,-115.285664,36.289861,Port Of Subs,89149
6214,7096 N Durango Dr,Las Vegas,NV,Nevada,-115.287415,36.289642,El Pollo Loco,89149
6246,8425 Centennial Pkwy,Las Vegas,NV,Nevada,-115.27929,36.27663,McDonald's,89149
6248,7930 W Tropical Pkwy,Las Vegas,NV,Nevada,-115.26919,36.27044,Baja Fresh,89149
6267,Unlv Student Un,Las Vegas,NV,Nevada,-115.1403,36.1087,Jamba Juice,89154
6212,1155 E Twain Ave,Las Vegas,NV,Nevada,-115.1387,36.12118,Little Caesars Pizza,89169
6159,2070 Reno Hwy,Fallon,NV,Nevada,-118.80236,39.47737,SONIC Drive In,89406
6167,1515 W Williams Ave,Fallon,NV,Nevada,-118.7938,39.4746,KFC,89406
6168,1280 W Williams Ave,Fallon,NV,Nevada,-118.79167,39.47546,Taco Bell,89406
6169,2005 W Williams Ave,Fallon,NV,Nevada,-118.80079,39.47598,McDonald's,89406
6170,55 S Taylor St,Fallon,NV,Nevada,-118.78112,39.47428,Jack In The Box,89406
6231,2101 W Williams,Fallon,NV,Nevada,-118.8028803,39.47652856,Burger King,89406
6196,1325 Highway 395 S,Gardnerville,NV,Nevada,-119.738858,38.935742,Burger King,89410
6200,1645 Us Highway 395 N,Minden,NV,Nevada,-119.7711,38.95736,Domino's Pizza,89423
6185,285 N Mccarran Blvd,Sparks,NV,Nevada,-119.73723,39.53613,Burger King,89431
6194,1145 N McCarran Blvd Ste 113,Sparks,NV,Nevada,-119.73423,39.54375,Domino's Pizza,89431
6145,2995 Vista Blvd,Sparks,NV,Nevada,-119.70621,39.55793,Ernie's All American Burger,89434
6176,3220 Fountain Way,Winnemucca,NV,Nevada,-117.746124,40.959103,Burger King,89445
6177,1930 W Winnemucca Blvd,Winnemucca,NV,Nevada,-117.744047,40.963941,McDonald's,89445
6183,3475 Construction Way,Winnemucca,NV,Nevada,-117.74868,40.95463,Taco Bell,89445
6198,218 W Winnemucca Blvd,Winnemucca,NV,Nevada,-117.73737,40.97216,Jack in the Box,89445
6201,6139 S Virginia St,Reno,NV,Nevada,-119.7858,39.46976,Taqueria,89502
6207,4997 Longley Ln,Reno,NV,Nevada,-119.7654242,39.47756302,Wendy's,89502
6225,1150 Kietzke Ln,Reno,NV,Nevada,-119.788262,39.514528,McDonald's,89502
6237,5015 S Mccarran Blvd,Reno,NV,Nevada,-119.784333,39.477013,Subway,89502
6241,3940 Spring Dr,Reno,NV,Nevada,-119.76296,39.478134,Domino's Pizza,89502
6259,1 Meadowood Mall 104,Reno,NV,Nevada,-119.7814197,39.47426344,Hot Dog On A Stick,89502
6193,1025 N Hills Blvd,Reno,NV,Nevada,-119.83671,39.60483,Burger King,89506
6251,4801 Kietzke Ln,Reno,NV,Nevada,-119.790795,39.483012,Boston Market,89509
6195,6405 S Virginia St,Reno,NV,Nevada,-119.786199,39.466673,Subway,89511
6205,18300 Wedge Pkwy,Reno,NV,Nevada,-119.766426,39.393373,Taco Bell,89511
6156,2905 Northtowne Ln Ste 120,Reno,NV,Nevada,-119.78214,39.55688,Quiznos,89512
6260,2901 Clear Acre Ln,Reno,NV,Nevada,-119.79207,39.55702,Burger King,89512
6261,1805 Silverada Blvd,Reno,NV,Nevada,-119.78359,39.54584,KFC,89512
6151,5145 Mae Anne Ave,Reno,NV,Nevada,-119.86639,39.53399,Burger King,89523
6157,1635 Robb Dr,Reno,NV,Nevada,-119.882093,39.528222,Jimmy John's,89523
6146,3198 US Highway 50 E,Carson City,NV,Nevada,-119.732214,39.177388,Dairy Queen,89701
6153,1923 Hwy 50 E,Carson City,NV,Nevada,-119.7467,39.1726,El Pollo Loco,89701
6163,4140 S Carson St,Carson City,NV,Nevada,-119.7712,39.1292,Wendy's,89701
6164,4050 S Carson St,Carson City,NV,Nevada,-119.77112,39.12965,Taco Bell,89701
6165,309 E William St,Carson City,NV,Nevada,-119.764318,39.170384,Jack in the Box,89701
6148,2598 Idaho St,Elko,NV,Nevada,-115.74498,40.85103,Pizza Barn,89801
6149,2423 Mountain City Hwy,Elko,NV,Nevada,-115.79123,40.83764,Jack in the Box,89801
6152,2411 Mountain City Hwy,Elko,NV,Nevada,-115.79098,40.83736,Arby's,89801
6171,1980 Idaho St,Elko,NV,Nevada,-115.74814,40.846924,Wendy's,89801
6173,1750 Mountain City Hwy,Elko,NV,Nevada,-115.783854,40.831531,Taco Bell,89801
6174,1074 Idaho St Ste 150,Elko,NV,Nevada,-115.77779,40.82638,Quiznos,89801
6178,2500 Idaho St,Elko,NV,Nevada,-115.745272,40.850833,Burger King,89801
6179,1900 Idaho St Ste 101,Elko,NV,Nevada,-115.78266,40.82486,Domino's Pizza,89801
6180,1995 Idaho St,Elko,NV,Nevada,-115.74904,40.84733,Mcdonalds,89801
6181,2540 Mountain City Hwy,Elko,NV,Nevada,-115.79033,40.83855,McDonald's,89801
931,1950 E 103rd St,Los Angeles,CA,California,-118.23778,33.94288,LocoL,90002
1093,1728 S Western Ave,Los Angeles,CA,California,-118.30891,34.04129,Subway,90006
1131,1845 S Vermont Ave,Los Angeles,CA,California,-118.29212,34.040253,Burger King,90006
1224,1600 S Hoover St,Los Angeles,CA,California,-118.283819,34.043377,SUBWAYå¨,90006
896,2921 S Figueroa St,Los Angeles,CA,California,-118.278305,34.025425,Jack in the Box,90007
1261,2400 S Hoover St,Los Angeles,CA,California,-118.28399,34.03396,Pete's Burgers,90007
798,3650 W Martin Luther King Jr Blvd,Los Angeles,CA,California,-118.33654,34.01143,Rally's,90008
905,4407 S Central Ave,Los Angeles,CA,California,-118.25649,34.00369,Jack in the Box,90011
943,201 N Los Angeles St,Los Angeles,CA,California,-118.240898,34.053428,Carl's Jr.,90012
825,510 W 7th St,Los Angeles,CA,California,-118.25596,34.04654,The Halal Guys,90014
758,735 S Figueroa St,Los Angeles,CA,California,-118.2617532,34.0492459,Five Guys,90017
776,5065 Hollywood Blvd,Los Angeles,CA,California,-118.30004,34.1021,Subway,90027
965,5019 Hollywood Blvd,Los Angeles,CA,California,-118.298775,34.101765,Chicken House,90027
958,6660 W Sunset Blvd,Los Angeles,CA,California,-118.33572,34.09799,Subway,90028
1157,4166 Melrose Ave,Los Angeles,CA,California,-118.29134,34.083375,McDonald's,90029
1134,2201 N Broadway,Los Angeles,CA,California,-118.217743,34.073832,El Pollo Loco,90031
1030,1845 S La Cienega Blvd,Los Angeles,CA,California,-118.37671,34.04281,McDonald's,90035
1171,4353 S Figueroa St,Los Angeles,CA,California,-118.282909,34.004375,Jack in the Box,90037
1189,3974 S Figueroa St,Los Angeles,CA,California,-118.28264,34.01145,Subway,90037
913,6060 N Figueroa St,Los Angeles,CA,California,-118.18827,34.11179,Taco Bell,90042
975,6009 N Figueroa St,Los Angeles,CA,California,-118.18969,34.11151,El Pollo Loco,90042
790,9601 Airport Blvd,Los Angeles,CA,California,-118.386295,33.949015,Burger King,90045
1235,1763 W Century Blvd,Los Angeles,CA,California,-118.308549,33.945602,McDonald's,90047
771,11733 Barrington Ct,Los Angeles,CA,California,-118.469662,34.06455,Subway,90049
773,4949 W Slauson Ave,Los Angeles,CA,California,-118.364558,33.987741,SUBWAY,90056
935,503 S Alvarado St,Los Angeles,CA,California,-118.27482,34.059895,El Pollo Loco,90057
1179,230 S Alvarado St,Los Angeles,CA,California,-118.272255,34.062984,Burger King,90057
967,11758 Wilmington Ave,Los Angeles,CA,California,-118.23887,33.92644,Taco Bell,90059
1057,11800 Wilmington Ave,Los Angeles,CA,California,-118.239029,33.926014,McDonald's,90059
1151,1401 W Martin Luther King Jr Blvd,Los Angeles,CA,California,-118.30109,34.01092,Taco Bell,90062
1117,1617 N Eastern Ave,Los Angeles,CA,California,-118.17336,34.05975,McDonald's,90063
1144,3249 N Figueroa St,Los Angeles,CA,California,-118.2191026,34.08623142,Cypress Best,90065
775,12460 Venice Blvd,Los Angeles,CA,California,-118.43444,34.00297,Pizza Hut,90066
783,7900 Atlantic Ave,Bell Gardens,CA,California,-118.1858,33.962902,Burger King,90201
1105,7116 Atlantic Ave,Bell Gardens,CA,California,-118.1881565,33.9707341,SUBWAY,90201
772,153 E Compton Blvd,Compton,CA,California,-118.222605,33.895999,Pizza Hut,90220
782,1641 S Alameda St,Compton,CA,California,-118.22549,33.89431,Panda Express,90220
833,1733 Alameda St,Compton,CA,California,-118.218,33.8776,McDonald's,90220
1139,10812 Jefferson Blvd,Culver City,CA,California,-118.394884,34.000393,Burger King,90230
944,2901 La Cienega Blvd,Culver City,CA,California,-118.374205,34.032409,Pizza Hut,90232
1076,7440 Firestone Blvd,Downey,CA,California,-118.14762,33.94704,McDonald's,90241
1207,850 W Rosecrans Ave,Gardena,CA,California,-118.2903781,33.9018823,McDonald's,90247
1115,1401 W Artesia Blvd,Gardena,CA,California,-118.2994938,33.87319485,Carl's Jr. / Green Burrito,90248
1271,1398 W Artesia Blvd,Gardena,CA,California,-118.2984788,33.87254367,McDonald's,90248
929,16216 Crenshaw Blvd,Gardena,CA,California,-118.326354,33.883326,Del Taco,90249
936,13510 S Western Ave,Gardena,CA,California,-118.3088905,33.9089602,Jack in the Box,90249
1130,15900 Crenshaw Blvd,Gardena,CA,California,-118.326492,33.886524,Domino's Pizza,90249
1097,12812 Hawthorne Blvd,Hawthorne,CA,California,-118.35206,33.915825,Rally's Hamburgers,90250
922,6706 Pacific Blvd,Huntington Park,CA,California,-118.2251523,33.9783542,McDonald's,90255
962,6048 Pacific Blvd,Huntington Park,CA,California,-118.22475,33.985904,Pizza Hut,90255
740,29221 S Western Ave,Rancho Palos Verdes,CA,California,-118.30902,33.752535,Domino's Pizza,90275
741,31240 Palos Verdes Dr W,Rancho Palos Verdes,CA,California,-118.407196,33.748455,Domino's Pizza,90275
792,29701 S Western Ave,Rancho Palos Verdes,CA,California,-118.31001,33.74702,Pizza Hut,90275
1086,947 N LA Brea Ave,Inglewood,CA,California,-118.358317,33.97524,Subway,90302
1232,426 N La Brea Ave,Inglewood,CA,California,-118.354907,33.968177,El Pollo Loco,90302
921,2900 W Imperial Hwy,Inglewood,CA,California,-118.325922,33.930825,McDonald's,90303
970,3125 W Century Blvd,Inglewood,CA,California,-118.32742,33.94547,El Pollo Loco,90303
1047,11306 Crenshaw Blvd,Inglewood,CA,California,-118.326406,33.931029,Jack in the Box,90303
900,11916 Aviation Blvd,Inglewood,CA,California,-118.378075,33.924828,SUBWAY,90304
1272,4069 W Century Blvd,Inglewood,CA,California,-118.346443,33.945722,Jack in the Box,90304
750,1315 3rd Street Promenade,Santa Monica,CA,California,-118.496831,34.016806,Subway,90401
742,1640 W Carson St Ste B,Torrance,CA,California,-118.307234,33.831483,Domino's Pizza,90501
894,1352 W 190th St,Torrance,CA,California,-118.301071,33.857922,Wienerschnitzel,90501
1164,835 W Carson St,Torrance,CA,California,-118.28991,33.8319,Jack in the Box,90502
762,4330 Redondo Beach Blvd,Torrance,CA,California,-118.351174,33.874281,Round Table Pizza,90504
1061,3971 Artesia Blvd,Torrance,CA,California,-118.3434606,33.87309241,Carl's Jr.,90504
1082,3737 Pacific Coast Hwy,Torrance,CA,California,-118.350671,33.804998,Panda Express,90505
1269,3880 Pacific Coast Hwy,Torrance,CA,California,-118.354095,33.805832,McDonalds,90505
1065,13205 Whittier Blvd,Whittier,CA,California,-118.03496,33.96447,Domino's Pizza,90602
755,16420 Whittier Blvd,Whittier,CA,California,-117.994296,33.884907,Pizza Hut,90603
1234,15638 Whittwood Ln,Whittier,CA,California,-117.9949374,33.94161708,The Flame Broiler,90603
1037,13400 Telegraph Rd,Whittier,CA,California,-118.046193,33.939729,Jack in the Box,90605
1255,13561 Whittier Blvd,Whittier,CA,California,-118.029976,33.96189,Jack in the Box,90605
757,11125 Washington Blvd,Whittier,CA,California,-118.07326,33.972412,Burger King,90606
1068,10722 Whittier Blvd,Whittier,CA,California,-118.064463,33.9898669,Taco Bell,90606
1219,8361 La Palma Ave,Buena Park,CA,California,-117.987394,33.846795,Carl's Jr.,90620
807,10501 Knott Ave,Cypress,CA,California,-118.011169,33.809622,Burger King,90630
930,6947 Katella Ave,Cypress,CA,California,-118.012412,33.802954,Carl's Jr.,90630
